"발생년","발생년월일시","주야","요일","사망자수","부상자수","중상자수","경상자수","부상신고자수","발생지시도","발생지시군구","사고유형_대분류","사고유형_중분류","사고유형","가해자법규위반","도로형태_대분류","도로형태","가해자_당사자종별","피해자_당사자종별","발생위치(X_UTMK)","발생위치(Y_UTMK)","경도","위도"," 어린이사고 여부"
"2015","2015-01-12 21","야","월","1","0","0","0","0","경기","안양시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","948143","1935451","126.9139692","37.41674501","N"
"2015","2015-01-13 01","야","화","1","1","0","1","0","경북","영천시","차대차","추돌","진행중 추돌","안전운전 의무 불이행","단일로","기타단일로","화물차","화물차","1130499","1770474","128.9464684","35.92222812","N"
"2015","2015-01-13 05","야","화","1","0","0","0","0","경기","평택시","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로부근","승합차","보행자","947870","1883887","126.9144832","36.95194859","N"
"2015","2015-01-13 08","주","화","1","0","0","0","0","서울","관악구","차대차","추돌","주정차중 추돌","안전운전 의무 불이행","교차로","교차로부근","원동기장치자전거","승합차","950797","1942793","126.9434704","37.48306565","N"
"2015","2015-01-13 08","주","화","1","1","1","0","0","충북","괴산군","차대차","측면충돌","측면충돌","중앙선 침범","단일로","기타단일로","승용차","특수차","1020845","1874141","127.7338644","36.865306","N"
"2015","2015-01-13 09","주","화","1","0","0","0","0","경북","경주시","차대차","기타","기타","안전운전 의무 불이행","단일로","기타단일로","원동기장치자전거","화물차","1162997","1754387","129.3032502","35.77237805","N"
"2015","2015-01-13 09","주","화","1","8","5","3","0","울산","남구","차대차","추돌","주정차중 추돌","안전운전 의무 불이행","교차로","교차로부근","화물차","화물차","1163261","1726216","129.3004628","35.51845722","N"
"2015","2015-01-13 11","주","화","1","0","0","0","0","경북","고령군","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","1070528","1753061","128.2802815","35.77141286","N"
"2015","2015-01-13 12","주","화","1","1","0","0","1","충북","괴산군","차대차","측면충돌","측면충돌","중앙선 침범","단일로","기타단일로","특수차","화물차","1020970","1858321","127.7348311","36.7226912","N"
"2015","2015-01-13 16","주","화","1","2","2","0","0","충북","옥천군","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","1023560","1815187","127.7625175","36.33377525","N"
"2015","2015-01-13 17","주","화","1","0","0","0","0","경기","군포시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승합차","보행자","950502","1930959","126.9409277","37.37638598","N"
"2015","2015-01-13 18","야","화","1","0","0","0","0","전남","순천시","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로내","화물차","보행자","996315.5","1669321.4","127.4596134","35.01886996","N"
"2015","2015-01-13 18","야","화","1","0","0","0","0","경북","경주시","차대차","기타","기타","안전운전 의무 불이행","교차로","교차로부근","화물차","자전거","1154925","1762240","129.2155075","35.84445638","N"
"2015","2015-01-13 19","야","화","2","3","3","0","0","전북","순창군","차대차","측면충돌","측면충돌","신호위반","교차로","교차로내","승용차","화물차","968136","1708500","127.1492191","35.37164687","N"
"2015","2015-01-13 23","야","화","1","0","0","0","0","경기","양주시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","962624","1977860","127.0754455","37.79968602","N"
"2015","2015-01-13 23","야","화","1","0","0","0","0","전남","해남군","차대차","추돌","주정차중 추돌","안전운전 의무 불이행","기타/불명","기타/불명","이륜차","화물차","908170","1625903","126.4982505","34.62322887","N"
"2015","2015-01-14 01","야","수","1","0","0","0","0","전남","여수시","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","승용차","승용차","1013459","1642151","127.6470895","34.77377614","N"
"2015","2015-01-14 01","야","수","1","1","1","0","0","전남","장흥군","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","교차로","교차로내","승용차","없음","952317","1616335","126.9803502","34.53995195","N"
"2015","2015-01-14 03","야","수","1","0","0","0","0","전남","여수시","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1014923","1643441.4","127.663112","34.78539224","N"
"2015","2015-01-14 04","야","수","1","0","0","0","0","서울","강동구","차대차","측면충돌","측면충돌","기타","교차로","교차로부근","원동기장치자전거","화물차","967180","1947241","127.1285737","37.52388511","N"
"2015","2015-01-14 05","야","수","1","1","1","0","0","강원","동해시","차량단독","공작물충돌","공작물충돌","과속","단일로","기타단일로","승용차","없음","1143077","1949116","129.1192976","37.53026632","N"
"2015","2015-01-14 06","주","수","1","0","0","0","0","부산","사상구","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로내","승용차","보행자","1134486","1687041","128.9767917","35.1696564","N"
"2015","2015-01-14 06","주","수","1","1","0","1","0","경기","용인시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","973282","1914975","127.1987948","37.23324518","N"
"2015","2015-01-14 06","주","수","1","0","0","0","0","대전","유성구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","984800","1817492","127.3305884","36.35472401","N"
"2015","2015-01-14 14","주","수","1","0","0","0","0","경남","김해시","차대차","추돌","주정차중 추돌","안전운전 의무 불이행","교차로","교차로부근","화물차","승용차","1115219","1698861","128.7669258","35.27860694","N"
"2015","2015-01-14 17","주","수","1","0","0","0","0","강원","홍천군","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","1060059","1980006","128.1823754","37.81781676","N"
"2015","2015-01-14 18","야","수","1","0","0","0","0","전남","광양시","차대사람","횡단중","횡단중","보행자 보호의무 위반","단일로","횡단보도상","승용차","보행자","1017269","1659908","127.6890937","34.93384441","N"
"2015","2015-01-14 19","야","수","1","0","0","0","0","강원","평창군","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","1092517","1958858","128.5484184","37.62452157","N"
"2015","2015-01-14 19","야","수","1","0","0","0","0","전남","여수시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1016009","1640096","127.6749185","34.75520781","N"
"2015","2015-01-15 04","야","목","1","1","1","0","0","경북","경산시","차대차","추돌","주정차중 추돌","안전운전 의무 불이행","단일로","기타단일로","화물차","화물차","1116311","1765235","128.7884789","35.87679635","N"
"2015","2015-01-15 06","주","목","1","1","0","1","0","경기","화성시","차대차","기타","기타","안전운전 의무 불이행","단일로","기타단일로","화물차","건설기계","946553","1919967","126.8971186","37.27709109","N"
"2015","2015-01-15 06","주","목","1","1","1","0","0","세종","세종시","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","988558","1837071","127.3721839","36.53128569","N"
"2015","2015-01-15 14","주","목","1","0","0","0","0","충남","태안군","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","896374","1862973","126.3390234","36.75919531","N"
"2015","2015-01-15 14","주","목","1","0","0","0","0","충남","태안군","차량단독","도로이탈","도로이탈 추락","안전운전 의무 불이행","교차로","교차로내","화물차","없음","902706","1826327","126.4145887","36.42956067","N"
"2015","2015-01-15 18","야","목","1","1","0","1","0","경기","의정부시","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","959477","1974072","127.0399114","37.76541075","N"
"2015","2015-01-15 18","야","목","1","0","0","0","0","경기","양평군","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","승용차","이륜차","1009284","1944409","127.6050329","37.4988958","N"
"2015","2015-01-15 18","야","목","1","0","0","0","0","제주","서귀포시","차대차","추돌","진행중 추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","자전거","928082","1476978","126.7276754","33.28179092","N"
"2015","2015-01-15 20","야","목","1","0","0","0","0","서울","서대문구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","횡단보도부근","승합차","보행자","949255","1952045","126.9253906","37.5663721","N"
"2015","2015-01-15 20","야","목","1","1","0","1","0","대구","수성구","차대사람","횡단중","횡단중","신호위반","단일로","횡단보도상","원동기장치자전거","보행자","1100854","1761240","128.6167743","35.84249824","N"
"2015","2015-01-15 21","야","목","1","0","0","0","0","경기","화성시","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","946393","1907573","126.8962051","37.16536746","N"
"2015","2015-01-15 21","야","목","2","0","0","0","0","광주","북구","차대사람","횡단중","횡단중","과속","단일로","기타단일로","승용차","보행자","943677.6","1686835.6","126.881462","35.17522813","N"
"2015","2015-01-15 22","야","목","1","0","0","0","0","울산","울주군","차대사람","차도통행중","차도통행중","과속","단일로","기타단일로","승용차","보행자","1161037","1723128","129.2753341","35.49099064","N"
